i,j,variable_i,variable_j,coefficient
32,38,x_R07_EXIT_C,x_R08_EXIT_D,0.005717903605520345
32,39,x_R07_EXIT_C,x_R08_EXIT_E,0.04383726097565598
32,42,x_R07_EXIT_C,x_R09_EXIT_C,0.0006807028101809934
32,43,x_R07_EXIT_C,x_R09_EXIT_D,0.00204210843054298
32,44,x_R07_EXIT_C,x_R09_EXIT_E,0.00918948793744341
32,47,x_R07_EXIT_C,x_R10_EXIT_C,0.0005445622481447947
32,48,x_R07_EXIT_C,x_R10_EXIT_D,0.01824283531285063
32,49,x_R07_EXIT_C,x_R10_EXIT_E,0.007351590349954731
32,52,x_R07_EXIT_C,x_R11_EXIT_C,0.025526355381787255
32,53,x_R07_EXIT_C,x_R11_EXIT_D,0.02280354414106328
32,54,x_R07_EXIT_C,x_R11_EXIT_E,0.00918948793744341
32,57,x_R07_EXIT_C,x_R12_EXIT_C,0.040842168610859625
32,58,x_R07_EXIT_C,x_R12_EXIT_D,0.03648567062570126
32,59,x_R07_EXIT_C,x_R12_EXIT_E,0.014703180699909462
33,34,x_R07_EXIT_D,x_R07_EXIT_E,3.828905362280782
33,38,x_R07_EXIT_D,x_R08_EXIT_D,0.0019059678685067816
33,39,x_R07_EXIT_D,x_R08_EXIT_E,0.03811935737013564
33,43,x_R07_EXIT_D,x_R09_EXIT_D,0.0006807028101809934
33,44,x_R07_EXIT_D,x_R09_EXIT_E,0.00918948793744341
33,48,x_R07_EXIT_D,x_R10_EXIT_D,0.018787397560995425
33,49,x_R07_EXIT_D,x_R10_EXIT_E,0.007351590349954731
33,52,x_R07_EXIT_D,x_R11_EXIT_C,0.02280354414106328
33,53,x_R07_EXIT_D,x_R11_EXIT_D,0.023484246951244275
33,54,x_R07_EXIT_D,x_R11_EXIT_E,0.00918948793744341
33,57,x_R07_EXIT_D,x_R12_EXIT_C,0.03648567062570126
33,58,x_R07_EXIT_D,x_R12_EXIT_D,0.03757479512199085
33,59,x_R07_EXIT_D,x_R12_EXIT_E,0.014703180699909462
34,39,x_R07_EXIT_E,x_R08_EXIT_E,0.0019059678685067816
34,44,x_R07_EXIT_E,x_R09_EXIT_E,0.009870190747624404
34,48,x_R07_EXIT_E,x_R10_EXIT_D,0.007351590349954731
34,49,x_R07_EXIT_E,x_R10_EXIT_E,0.007896152598099527
34,52,x_R07_EXIT_E,x_R11_EXIT_C,0.00918948793744341
34,53,x_R07_EXIT_E,x_R11_EXIT_D,0.00918948793744341
34,54,x_R07_EXIT_E,x_R11_EXIT_E,0.009870190747624404
34,57,x_R07_EXIT_E,x_R12_EXIT_C,0.014703180699909462
34,58,x_R07_EXIT_E,x_R12_EXIT_D,0.014703180699909462
34,59,x_R07_EXIT_E,x_R12_EXIT_E,0.015792305196199053
35,36,x_R08_EXIT_A,x_R08_EXIT_B,3.8268470098059053
35,37,x_R08_EXIT_A,x_R08_EXIT_C,3.8268470098059053
35,38,x_R08_EXIT_A,x_R08_EXIT_D,3.8268470098059053
35,39,x_R08_EXIT_A,x_R08_EXIT_E,3.8268470098059053
35,40,x_R08_EXIT_A,x_R09_EXIT_A,0.004764919671266954
35,45,x_R08_EXIT_A,x_R10_EXIT_A,0.0038119357370135633
35,50,x_R08_EXIT_A,x_R11_EXIT_A,0.004764919671266954
35,55,x_R08_EXIT_A,x_R12_EXIT_A,0.0076238714740271265
36,37,x_R08_EXIT_B,x_R08_EXIT_C,3.8268470098059053
36,38,x_R08_EXIT_B,x_R08_EXIT_D,3.8268470098059053
36,39,x_R08_EXIT_B,x_R08_EXIT_E,3.8268470098059053
36,40,x_R08_EXIT_B,x_R09_EXIT_A,0.003898570640127508
36,41,x_R08_EXIT_B,x_R09_EXIT_B,0.03194662052326708
36,42,x_R08_EXIT_B,x_R09_EXIT_C,0.003898570640127508
36,43,x_R08_EXIT_B,x_R09_EXIT_D,0.003898570640127508
36,45,x_R08_EXIT_B,x_R10_EXIT_A,0.009356569536306019
36,46,x_R08_EXIT_B,x_R10_EXIT_B,0.01931958339440965
36,47,x_R08_EXIT_B,x_R10_EXIT_C,0.009356569536306019
36,50,x_R08_EXIT_B,x_R11_EXIT_A,0.015594282560510033
36,51,x_R08_EXIT_B,x_R11_EXIT_B,0.020250908602884553
36,55,x_R08_EXIT_B,x_R12_EXIT_A,0.053020560705734104
36,56,x_R08_EXIT_B,x_R12_EXIT_B,0.002165872577848616
36,57,x_R08_EXIT_B,x_R12_EXIT_C,0.02495085209681605
36,58,x_R08_EXIT_B,x_R12_EXIT_D,0.02495085209681605
36,59,x_R08_EXIT_B,x_R12_EXIT_E,0.02495085209681605
37,38,x_R08_EXIT_C,x_R08_EXIT_D,3.895981662490833
37,39,x_R08_EXIT_C,x_R08_EXIT_E,3.895981662490833
37,42,x_R08_EXIT_C,x_R09_EXIT_C,0.02555729641861366
37,43,x_R08_EXIT_C,x_R09_EXIT_D,0.024690947387474214
37,47,x_R08_EXIT_C,x_R10_EXIT_C,0.020445837134890926
37,52,x_R08_EXIT_C,x_R11_EXIT_C,0.0008663490311394463
37,57,x_R08_EXIT_C,x_R12_EXIT_C,0.001386158449823114
38,39,x_R08_EXIT_D,x_R08_EXIT_E,3.9032589943524045
38,42,x_R08_EXIT_D,x_R09_EXIT_C,0.024690947387474214
38,43,x_R08_EXIT_D,x_R09_EXIT_D,0.028156343512031997
38,47,x_R08_EXIT_D,x_R10_EXIT_C,0.01975275790997937
38,48,x_R08_EXIT_D,x_R10_EXIT_D,0.000693079224911557
38,52,x_R08_EXIT_D,x_R11_EXIT_C,0.0025990470934183388
38,53,x_R08_EXIT_D,x_R11_EXIT_D,0.0008663490311394463
38,57,x_R08_EXIT_D,x_R12_EXIT_C,0.004158475349469342
38,58,x_R08_EXIT_D,x_R12_EXIT_D,0.001386158449823114
39,42,x_R08_EXIT_E,x_R09_EXIT_C,0.024690947387474214
39,43,x_R08_EXIT_E,x_R09_EXIT_D,0.02728999448089255
39,44,x_R08_EXIT_E,x_R09_EXIT_E,0.0008663490311394463
39,47,x_R08_EXIT_E,x_R10_EXIT_C,0.01975275790997937
39,48,x_R08_EXIT_E,x_R10_EXIT_D,0.013861584498231138
39,49,x_R08_EXIT_E,x_R10_EXIT_E,0.000693079224911557
39,52,x_R08_EXIT_E,x_R11_EXIT_C,0.019926027716207263
39,53,x_R08_EXIT_E,x_R11_EXIT_D,0.017326980622788923
39,54,x_R08_EXIT_E,x_R11_EXIT_E,0.0008663490311394463
39,57,x_R08_EXIT_E,x_R12_EXIT_C,0.03188164434593162
39,58,x_R08_EXIT_E,x_R12_EXIT_D,0.027723168996462277
39,59,x_R08_EXIT_E,x_R12_EXIT_E,0.001386158449823114
40,41,x_R09_EXIT_A,x_R09_EXIT_B,3.7854455819544084
40,42,x_R09_EXIT_A,x_R09_EXIT_C,3.7868379286115967
40,43,x_R09_EXIT_A,x_R09_EXIT_D,3.7868379286115967
40,44,x_R09_EXIT_A,x_R09_EXIT_E,3.7854455819544084
40,45,x_R09_EXIT_A,x_R10_EXIT_A,0.002475282946112704
40,47,x_R09_EXIT_A,x_R10_EXIT_C,0.0011138773257507166
40,50,x_R09_EXIT_A,x_R11_EXIT_A,0.0030941036826408795
40,55,x_R09_EXIT_A,x_R12_EXIT_A,0.004950565892225408
41,42,x_R09_EXIT_B,x_R09_EXIT_C,3.7854455819544084
41,43,x_R09_EXIT_B,x_R09_EXIT_D,3.7854455819544084
41,44,x_R09_EXIT_B,x_R09_EXIT_E,3.7854455819544084
41,45,x_R09_EXIT_B,x_R10_EXIT_A,0.0022277546515014333
41,46,x_R09_EXIT_B,x_R10_EXIT_B,0.006899851212289163
41,47,x_R09_EXIT_B,x_R10_EXIT_C,0.0022277546515014333
41,50,x_R09_EXIT_B,x_R11_EXIT_A,0.004177039971565187
41,51,x_R09_EXIT_B,x_R11_EXIT_B,0.007232467358173056
41,55,x_R09_EXIT_B,x_R12_EXIT_A,0.01670815988626075
41,56,x_R09_EXIT_B,x_R12_EXIT_B,0.0007735259206602199
41,57,x_R09_EXIT_B,x_R12_EXIT_C,0.008911018606005733
41,58,x_R09_EXIT_B,x_R12_EXIT_D,0.008911018606005733
41,59,x_R09_EXIT_B,x_R12_EXIT_E,0.008911018606005733
42,43,x_R09_EXIT_C,x_R09_EXIT_D,3.7956561241071234
42,44,x_R09_EXIT_C,x_R09_EXIT_E,3.7854455819544084
42,45,x_R09_EXIT_C,x_R10_EXIT_A,0.0011138773257507166
42,47,x_R09_EXIT_C,x_R10_EXIT_C,0.008415962016783192
42,50,x_R09_EXIT_C,x_R11_EXIT_A,0.0013923466571883958
42,52,x_R09_EXIT_C,x_R11_EXIT_C,0.00030941036826408793
42,55,x_R09_EXIT_C,x_R12_EXIT_A,0.0022277546515014333
42,57,x_R09_EXIT_C,x_R12_EXIT_C,0.0004950565892225407
43,44,x_R09_EXIT_D,x_R09_EXIT_E,3.7854455819544084
43,45,x_R09_EXIT_D,x_R10_EXIT_A,0.0011138773257507166
43,47,x_R09_EXIT_D,x_R10_EXIT_C,0.00816843372217192
43,48,x_R09_EXIT_D,x_R10_EXIT_D,0.00024752829461127034
43,50,x_R09_EXIT_D,x_R11_EXIT_A,0.0013923466571883958
43,52,x_R09_EXIT_D,x_R11_EXIT_C,0.0009282311047922638
43,53,x_R09_EXIT_D,x_R11_EXIT_D,0.00030941036826408793
43,55,x_R09_EXIT_D,x_R12_EXIT_A,0.0022277546515014333
43,57,x_R09_EXIT_D,x_R12_EXIT_C,0.0014851697676676221
43,58,x_R09_EXIT_D,x_R12_EXIT_D,0.0004950565892225407
44,48,x_R09_EXIT_E,x_R10_EXIT_D,0.005569386628753582
44,49,x_R09_EXIT_E,x_R10_EXIT_E,0.005816914923364853
44,52,x_R09_EXIT_E,x_R11_EXIT_C,0.005569386628753583
44,53,x_R09_EXIT_E,x_R11_EXIT_D,0.005569386628753583
44,54,x_R09_EXIT_E,x_R11_EXIT_E,0.005878796997017671
44,57,x_R09_EXIT_E,x_R12_EXIT_C,0.007797141280255016
44,58,x_R09_EXIT_E,x_R12_EXIT_D,0.007797141280255016
44,59,x_R09_EXIT_E,x_R12_EXIT_E,0.008292197869477555
45,46,x_R10_EXIT_A,x_R10_EXIT_B,3.7830685368002195
45,47,x_R10_EXIT_A,x_R10_EXIT_C,3.7857418423820213
45,48,x_R10_EXIT_A,x_R10_EXIT_D,3.7830685368002195
45,49,x_R10_EXIT_A,x_R10_EXIT_E,3.7830685368002195
45,50,x_R10_EXIT_A,x_R11_EXIT_A,0.004703037597614136
45,55,x_R10_EXIT_A,x_R12_EXIT_A,0.007524860156182619
46,47,x_R10_EXIT_B,x_R10_EXIT_C,3.7830685368002195
46,48,x_R10_EXIT_B,x_R10_EXIT_D,3.7830685368002195
46,49,x_R10_EXIT_B,x_R10_EXIT_E,3.7830685368002195
46,50,x_R10_EXIT_B,x_R11_EXIT_A,0.0011138773257507166
46,51,x_R10_EXIT_B,x_R11_EXIT_B,0.005785973886538444
46,55,x_R10_EXIT_B,x_R12_EXIT_A,0.009802120466606307
46,56,x_R10_EXIT_B,x_R12_EXIT_B,0.000618820736528176
46,57,x_R10_EXIT_B,x_R12_EXIT_C,0.007128814884804588
46,58,x_R10_EXIT_B,x_R12_EXIT_D,0.007128814884804588
46,59,x_R10_EXIT_B,x_R12_EXIT_E,0.007128814884804588
47,48,x_R10_EXIT_C,x_R10_EXIT_D,3.7830685368002195
47,49,x_R10_EXIT_C,x_R10_EXIT_E,3.7830685368002195
47,50,x_R10_EXIT_C,x_R11_EXIT_A,0.0033416319772521497
47,52,x_R10_EXIT_C,x_R11_EXIT_C,0.00024752829461127034
47,55,x_R10_EXIT_C,x_R12_EXIT_A,0.005346611163603441
47,57,x_R10_EXIT_C,x_R12_EXIT_C,0.00039604527137803255
48,49,x_R10_EXIT_D,x_R10_EXIT_E,3.7879695970335225
48,52,x_R10_EXIT_D,x_R11_EXIT_C,0.009406075195228273
48,53,x_R10_EXIT_D,x_R11_EXIT_D,0.009653603489839544
48,54,x_R10_EXIT_D,x_R11_EXIT_E,0.004455509303002866
48,57,x_R10_EXIT_D,x_R12_EXIT_C,0.014158618451764667
48,58,x_R10_EXIT_D,x_R12_EXIT_D,0.0145546637231427
48,59,x_R10_EXIT_D,x_R12_EXIT_E,0.0062377130242040136
49,52,x_R10_EXIT_E,x_R11_EXIT_C,0.004455509303002866
49,53,x_R10_EXIT_E,x_R11_EXIT_D,0.004455509303002866
49,54,x_R10_EXIT_E,x_R11_EXIT_E,0.004703037597614136
49,57,x_R10_EXIT_E,x_R12_EXIT_C,0.0062377130242040136
49,58,x_R10_EXIT_E,x_R12_EXIT_D,0.0062377130242040136
49,59,x_R10_EXIT_E,x_R12_EXIT_E,0.006633758295582046
50,51,x_R11_EXIT_A,x_R11_EXIT_B,3.7854455819544084
50,52,x_R11_EXIT_A,x_R11_EXIT_C,3.7854455819544084
50,53,x_R11_EXIT_A,x_R11_EXIT_D,3.7854455819544084
50,54,x_R11_EXIT_A,x_R11_EXIT_E,3.7854455819544084
50,55,x_R11_EXIT_A,x_R12_EXIT_A,0.011633829846729705
51,52,x_R11_EXIT_B,x_R11_EXIT_C,3.7854455819544084
51,53,x_R11_EXIT_B,x_R11_EXIT_D,3.7854455819544084
51,54,x_R11_EXIT_B,x_R11_EXIT_E,3.7854455819544084
51,55,x_R11_EXIT_B,x_R12_EXIT_A,0.01002489593175645
51,56,x_R11_EXIT_B,x_R12_EXIT_B,0.0007735259206602199
51,57,x_R11_EXIT_B,x_R12_EXIT_C,0.008911018606005733
51,58,x_R11_EXIT_B,x_R12_EXIT_D,0.008911018606005733
51,59,x_R11_EXIT_B,x_R12_EXIT_E,0.008911018606005733
52,53,x_R11_EXIT_C,x_R11_EXIT_D,3.797899349277038
52,54,x_R11_EXIT_C,x_R11_EXIT_E,3.7917111419117564
52,57,x_R11_EXIT_C,x_R12_EXIT_C,0.019678499421595996
52,58,x_R11_EXIT_C,x_R12_EXIT_D,0.017698273064705828
52,59,x_R11_EXIT_C,x_R12_EXIT_E,0.007797141280255016
53,54,x_R11_EXIT_D,x_R11_EXIT_E,3.7917111419117564
53,57,x_R11_EXIT_D,x_R12_EXIT_C,0.017698273064705828
53,58,x_R11_EXIT_D,x_R12_EXIT_D,0.01819332965392837
53,59,x_R11_EXIT_D,x_R12_EXIT_E,0.007797141280255016
54,57,x_R11_EXIT_E,x_R12_EXIT_C,0.007797141280255016
54,58,x_R11_EXIT_E,x_R12_EXIT_D,0.007797141280255016
54,59,x_R11_EXIT_E,x_R12_EXIT_E,0.008292197869477555
55,56,x_R12_EXIT_A,x_R12_EXIT_B,3.779392741625242
55,57,x_R12_EXIT_A,x_R12_EXIT_C,3.794888012867908
55,58,x_R12_EXIT_A,x_R12_EXIT_D,3.794888012867908
55,59,x_R12_EXIT_A,x_R12_EXIT_E,3.794888012867908
56,57,x_R12_EXIT_B,x_R12_EXIT_C,3.779392741625242
56,58,x_R12_EXIT_B,x_R12_EXIT_D,3.779392741625242
56,59,x_R12_EXIT_B,x_R12_EXIT_E,3.779392741625242
57,58,x_R12_EXIT_C,x_R12_EXIT_D,3.8249874534926382
57,59,x_R12_EXIT_C,x_R12_EXIT_E,3.809145642637517
58,59,x_R12_EXIT_D,x_R12_EXIT_E,3.809145642637517
