i,j,variable_i,variable_j,coefficient
16,58,x_R06_EXIT_B,x_R20_EXIT_B,0.0022808782402513727
16,60,x_R06_EXIT_B,x_R21_EXIT_C,0.0024510930342999822
16,61,x_R06_EXIT_B,x_R21_EXIT_B,0.0022808782402513727
16,63,x_R06_EXIT_B,x_R22_EXIT_C,0.0024510930342999822
16,64,x_R06_EXIT_B,x_R22_EXIT_B,0.0022808782402513727
16,66,x_R06_EXIT_B,x_R23_EXIT_C,0.0024510930342999822
16,67,x_R06_EXIT_B,x_R23_EXIT_B,0.0022808782402513727
16,69,x_R06_EXIT_B,x_R24_EXIT_C,0.01102991865434992
16,70,x_R06_EXIT_B,x_R24_EXIT_B,0.010263952081131176
17,17,x_R06_EXIT_A,x_R06_EXIT_A,-2.1682284827810414
17,18,x_R06_EXIT_A,x_R07_EXIT_C,0.00030638662928749783
17,19,x_R06_EXIT_A,x_R07_EXIT_B,0.0009191598878624935
17,20,x_R06_EXIT_A,x_R07_EXIT_A,0.003480892538294072
17,22,x_R06_EXIT_A,x_R08_EXIT_B,0.0007659665732187446
17,23,x_R06_EXIT_A,x_R08_EXIT_A,0.0033276992236503235
17,24,x_R06_EXIT_A,x_R09_EXIT_C,0.0009191598878624935
17,25,x_R06_EXIT_A,x_R09_EXIT_B,0.0015319331464374892
17,26,x_R06_EXIT_A,x_R09_EXIT_A,0.006655398447300647
17,27,x_R06_EXIT_A,x_R10_EXIT_C,0.00015319331464374892
17,28,x_R06_EXIT_A,x_R10_EXIT_B,0.00030638662928749783
17,29,x_R06_EXIT_A,x_R10_EXIT_A,0.001587252954503287
17,30,x_R06_EXIT_A,x_R11_EXIT_C,0.00015319331464374892
17,31,x_R06_EXIT_A,x_R11_EXIT_B,0.00045957994393124675
17,32,x_R06_EXIT_A,x_R11_EXIT_A,0.001740446269147036
17,33,x_R06_EXIT_A,x_R12_EXIT_C,0.00137873983179374
17,34,x_R06_EXIT_A,x_R12_EXIT_B,0.00045957994393124664
17,35,x_R06_EXIT_A,x_R12_EXIT_A,0.004302178919578615
17,36,x_R06_EXIT_A,x_R13_EXIT_C,0.001838319775724987
17,37,x_R06_EXIT_A,x_R13_EXIT_B,0.0006127732585749957
17,38,x_R06_EXIT_A,x_R13_EXIT_A,0.005736238559438153
17,39,x_R06_EXIT_A,x_R14_EXIT_C,0.0015319331464374887
17,41,x_R06_EXIT_A,x_R14_EXIT_A,0.002255346021144081
17,42,x_R06_EXIT_A,x_R15_EXIT_C,0.0015319331464374887
17,43,x_R06_EXIT_A,x_R15_EXIT_B,0.00030638662928749783
17,44,x_R06_EXIT_A,x_R15_EXIT_A,0.002255346021144081
17,45,x_R06_EXIT_A,x_R16_EXIT_C,0.0024510930342999822
17,47,x_R06_EXIT_A,x_R16_EXIT_A,0.005123465300863158
17,48,x_R06_EXIT_A,x_R17_EXIT_C,0.0006127732585749956
17,50,x_R06_EXIT_A,x_R17_EXIT_A,0.0012808663252157895
17,51,x_R06_EXIT_A,x_R18_EXIT_C,0.003676639551449973
17,52,x_R06_EXIT_A,x_R18_EXIT_B,0.0012255465171499913
17,53,x_R06_EXIT_A,x_R18_EXIT_A,0.003455360319186781
17,54,x_R06_EXIT_A,x_R19_EXIT_C,0.003983026180737471
17,55,x_R06_EXIT_A,x_R19_EXIT_B,0.0015319331464374892
17,56,x_R06_EXIT_A,x_R19_EXIT_A,0.0035915321544256686
17,57,x_R06_EXIT_A,x_R20_EXIT_C,0.0067064628855152296
17,58,x_R06_EXIT_A,x_R20_EXIT_B,0.004255369851215247
17,59,x_R06_EXIT_A,x_R20_EXIT_A,0.00021276849256076237
17,60,x_R06_EXIT_A,x_R21_EXIT_C,0.0067064628855152296
17,61,x_R06_EXIT_A,x_R21_EXIT_B,0.004255369851215247
17,62,x_R06_EXIT_A,x_R21_EXIT_A,0.0007319236144090226
17,63,x_R06_EXIT_A,x_R22_EXIT_C,0.0067064628855152296
17,64,x_R06_EXIT_A,x_R22_EXIT_B,0.004255369851215247
17,65,x_R06_EXIT_A,x_R22_EXIT_A,0.00021276849256076237
17,66,x_R06_EXIT_A,x_R23_EXIT_C,0.0067064628855152296
17,67,x_R06_EXIT_A,x_R23_EXIT_B,0.004255369851215247
17,68,x_R06_EXIT_A,x_R23_EXIT_A,0.0007319236144090226
17,69,x_R06_EXIT_A,x_R24_EXIT_C,0.0331280542917107
17,70,x_R06_EXIT_A,x_R24_EXIT_B,0.022098135637360784
17,71,x_R06_EXIT_A,x_R24_EXIT_A,0.0009574582165234306
18,18,x_R07_EXIT_C,x_R07_EXIT_C,-2.1879768912286957
18,19,x_R07_EXIT_C,x_R07_EXIT_B,4.427829088733969
18,20,x_R07_EXIT_C,x_R07_EXIT_A,4.427829088733969
18,21,x_R07_EXIT_C,x_R08_EXIT_C,0.0006808591761944396
18,24,x_R07_EXIT_C,x_R09_EXIT_C,0.0019744916109638746
18,27,x_R07_EXIT_C,x_R10_EXIT_C,0.000723412874706592
18,30,x_R07_EXIT_C,x_R11_EXIT_C,0.000876606189350341
18,31,x_R07_EXIT_C,x_R11_EXIT_B,0.0003829832866093723
18,32,x_R07_EXIT_C,x_R11_EXIT_A,0.0003829832866093723
18,33,x_R07_EXIT_C,x_R12_EXIT_C,0.0014808687082229059
18,36,x_R07_EXIT_C,x_R13_EXIT_C,0.0019744916109638746
18,39,x_R07_EXIT_C,x_R14_EXIT_C,0.0009872458054819373
18,42,x_R07_EXIT_C,x_R15_EXIT_C,0.0009872458054819373
18,45,x_R07_EXIT_C,x_R16_EXIT_C,0.0019744916109638746
18,48,x_R07_EXIT_C,x_R17_EXIT_C,0.0004936229027409687
18,51,x_R07_EXIT_C,x_R18_EXIT_C,0.0019744916109638746
18,54,x_R07_EXIT_C,x_R19_EXIT_C,0.0019744916109638746
18,57,x_R07_EXIT_C,x_R20_EXIT_C,0.0019744916109638746
18,60,x_R07_EXIT_C,x_R21_EXIT_C,0.0019744916109638746
18,63,x_R07_EXIT_C,x_R22_EXIT_C,0.0019744916109638746
18,66,x_R07_EXIT_C,x_R23_EXIT_C,0.0019744916109638746
18,69,x_R07_EXIT_C,x_R24_EXIT_C,0.008885212249337438
19,19,x_R07_EXIT_B,x_R07_EXIT_B,-2.1755207486844883
19,20,x_R07_EXIT_B,x_R07_EXIT_A,4.42874824862183
19,22,x_R07_EXIT_B,x_R08_EXIT_B,0.0019064056933444306
19,23,x_R07_EXIT_B,x_R08_EXIT_A,0.0007659665732187446
19,24,x_R07_EXIT_B,x_R09_EXIT_C,0.00030638662928749783
19,25,x_R07_EXIT_B,x_R09_EXIT_B,0.003812811386688861
19,26,x_R07_EXIT_B,x_R09_EXIT_A,0.0015319331464374892
19,27,x_R07_EXIT_B,x_R10_EXIT_C,0.00022978997196562338
19,28,x_R07_EXIT_B,x_R10_EXIT_B,0.000876606189350341
19,29,x_R07_EXIT_B,x_R10_EXIT_A,0.00030638662928749783
19,30,x_R07_EXIT_B,x_R11_EXIT_C,0.0003829832866093723
19,31,x_R07_EXIT_B,x_R11_EXIT_B,0.001412782790603462
19,32,x_R07_EXIT_B,x_R11_EXIT_A,0.000842563230540619
19,33,x_R07_EXIT_B,x_R12_EXIT_C,0.0009191598878624933
19,34,x_R07_EXIT_B,x_R12_EXIT_B,0.002170238624119776
19,35,x_R07_EXIT_B,x_R12_EXIT_A,0.00045957994393124664
19,36,x_R07_EXIT_B,x_R13_EXIT_C,0.0012255465171499913
19,37,x_R07_EXIT_B,x_R13_EXIT_B,0.0028936514988263684
19,38,x_R07_EXIT_B,x_R13_EXIT_A,0.0006127732585749957
19,39,x_R07_EXIT_B,x_R14_EXIT_C,0.0009191598878624935
19,40,x_R07_EXIT_B,x_R14_EXIT_B,0.0006808591761944396
19,42,x_R07_EXIT_B,x_R15_EXIT_C,0.0009191598878624935
19,43,x_R07_EXIT_B,x_R15_EXIT_B,0.0011404391201256863
19,45,x_R07_EXIT_B,x_R16_EXIT_C,0.001838319775724987
19,46,x_R07_EXIT_B,x_R16_EXIT_B,0.0022808782402513727
19,48,x_R07_EXIT_B,x_R17_EXIT_C,0.0009191598878624933
19,49,x_R07_EXIT_B,x_R17_EXIT_B,0.00011063961613159644
19,50,x_R07_EXIT_B,x_R17_EXIT_A,0.00045957994393124675
19,51,x_R07_EXIT_B,x_R18_EXIT_C,0.001838319775724987
19,52,x_R07_EXIT_B,x_R18_EXIT_B,0.0022808782402513727
19,54,x_R07_EXIT_B,x_R19_EXIT_C,0.001838319775724987
19,55,x_R07_EXIT_B,x_R19_EXIT_B,0.0022808782402513727
19,57,x_R07_EXIT_B,x_R20_EXIT_C,0.001838319775724987
19,58,x_R07_EXIT_B,x_R20_EXIT_B,0.0022808782402513727
19,60,x_R07_EXIT_B,x_R21_EXIT_C,0.001838319775724987
19,61,x_R07_EXIT_B,x_R21_EXIT_B,0.0022808782402513727
19,63,x_R07_EXIT_B,x_R22_EXIT_C,0.001838319775724987
19,64,x_R07_EXIT_B,x_R22_EXIT_B,0.0022808782402513727
19,66,x_R07_EXIT_B,x_R23_EXIT_C,0.001838319775724987
19,67,x_R07_EXIT_B,x_R23_EXIT_B,0.0022808782402513727
19,69,x_R07_EXIT_B,x_R24_EXIT_C,0.00827243899076244
19,70,x_R07_EXIT_B,x_R24_EXIT_B,0.010263952081131176
20,20,x_R07_EXIT_A,x_R07_EXIT_A,-2.1641672751845547
20,22,x_R07_EXIT_A,x_R08_EXIT_B,0.0007659665732187446
20,23,x_R07_EXIT_A,x_R08_EXIT_A,0.0033276992236503235
20,24,x_R07_EXIT_A,x_R09_EXIT_C,0.00030638662928749783
20,25,x_R07_EXIT_A,x_R09_EXIT_B,0.0015319331464374892
20,26,x_R07_EXIT_A,x_R09_EXIT_A,0.006655398447300647
20,27,x_R07_EXIT_A,x_R10_EXIT_C,0.00022978997196562338
20,28,x_R07_EXIT_A,x_R10_EXIT_B,0.00030638662928749783
20,29,x_R07_EXIT_A,x_R10_EXIT_A,0.001587252954503287
20,30,x_R07_EXIT_A,x_R11_EXIT_C,0.0003829832866093723
20,31,x_R07_EXIT_A,x_R11_EXIT_B,0.000842563230540619
20,32,x_R07_EXIT_A,x_R11_EXIT_A,0.002123429555756408
20,33,x_R07_EXIT_A,x_R12_EXIT_C,0.0009191598878624933
20,34,x_R07_EXIT_A,x_R12_EXIT_B,0.00045957994393124664
20,35,x_R07_EXIT_A,x_R12_EXIT_A,0.004302178919578615
20,36,x_R07_EXIT_A,x_R13_EXIT_C,0.0012255465171499913
20,37,x_R07_EXIT_A,x_R13_EXIT_B,0.0006127732585749957
20,38,x_R07_EXIT_A,x_R13_EXIT_A,0.005736238559438153
20,39,x_R07_EXIT_A,x_R14_EXIT_C,0.0012255465171499911
20,41,x_R07_EXIT_A,x_R14_EXIT_A,0.002255346021144081
20,42,x_R07_EXIT_A,x_R15_EXIT_C,0.0012255465171499911
20,43,x_R07_EXIT_A,x_R15_EXIT_B,0.00030638662928749783
20,44,x_R07_EXIT_A,x_R15_EXIT_A,0.002255346021144081
20,45,x_R07_EXIT_A,x_R16_EXIT_C,0.001838319775724987
20,47,x_R07_EXIT_A,x_R16_EXIT_A,0.005123465300863158
20,48,x_R07_EXIT_A,x_R17_EXIT_C,0.00045957994393124675
20,50,x_R07_EXIT_A,x_R17_EXIT_A,0.0012808663252157895
20,51,x_R07_EXIT_A,x_R18_EXIT_C,0.0030638662928749775
20,52,x_R07_EXIT_A,x_R18_EXIT_B,0.0012255465171499913
20,53,x_R07_EXIT_A,x_R18_EXIT_A,0.003455360319186781
20,54,x_R07_EXIT_A,x_R19_EXIT_C,0.003370252922162475
20,55,x_R07_EXIT_A,x_R19_EXIT_B,0.0015319331464374892
20,56,x_R07_EXIT_A,x_R19_EXIT_A,0.0035915321544256686
20,57,x_R07_EXIT_A,x_R20_EXIT_C,0.006093689626940234
20,58,x_R07_EXIT_A,x_R20_EXIT_B,0.004255369851215247
20,59,x_R07_EXIT_A,x_R20_EXIT_A,0.00021276849256076237
20,60,x_R07_EXIT_A,x_R21_EXIT_C,0.006093689626940234
20,61,x_R07_EXIT_A,x_R21_EXIT_B,0.004255369851215247
20,62,x_R07_EXIT_A,x_R21_EXIT_A,0.0007319236144090226
20,63,x_R07_EXIT_A,x_R22_EXIT_C,0.006093689626940234
20,64,x_R07_EXIT_A,x_R22_EXIT_B,0.004255369851215247
20,65,x_R07_EXIT_A,x_R22_EXIT_A,0.00021276849256076237
20,66,x_R07_EXIT_A,x_R23_EXIT_C,0.006093689626940234
20,67,x_R07_EXIT_A,x_R23_EXIT_B,0.004255369851215247
20,68,x_R07_EXIT_A,x_R23_EXIT_A,0.0007319236144090226
20,69,x_R07_EXIT_A,x_R24_EXIT_C,0.03037057462812322
20,70,x_R07_EXIT_A,x_R24_EXIT_B,0.022098135637360784
20,71,x_R07_EXIT_A,x_R24_EXIT_A,0.0009574582165234306
21,21,x_R08_EXIT_C,x_R08_EXIT_C,-2.184103272074202
21,22,x_R08_EXIT_C,x_R08_EXIT_B,4.427131208078369
21,23,x_R08_EXIT_C,x_R08_EXIT_A,4.427131208078369
21,24,x_R08_EXIT_C,x_R09_EXIT_C,0.0013617183523888792
21,27,x_R08_EXIT_C,x_R10_EXIT_C,0.0003404295880972198
21,30,x_R08_EXIT_C,x_R11_EXIT_C,0.0003404295880972198
21,33,x_R08_EXIT_C,x_R12_EXIT_C,0.0010212887642916592
21,36,x_R08_EXIT_C,x_R13_EXIT_C,0.0013617183523888792
21,39,x_R08_EXIT_C,x_R14_EXIT_C,0.0006808591761944396
21,42,x_R08_EXIT_C,x_R15_EXIT_C,0.0006808591761944396
21,45,x_R08_EXIT_C,x_R16_EXIT_C,0.0013617183523888792
21,48,x_R08_EXIT_C,x_R17_EXIT_C,0.0003404295880972198
21,51,x_R08_EXIT_C,x_R18_EXIT_C,0.0013617183523888792
21,54,x_R08_EXIT_C,x_R19_EXIT_C,0.0013617183523888792
21,57,x_R08_EXIT_C,x_R20_EXIT_C,0.0013617183523888792
21,60,x_R08_EXIT_C,x_R21_EXIT_C,0.0013617183523888792
21,63,x_R08_EXIT_C,x_R22_EXIT_C,0.0013617183523888792
21,66,x_R08_EXIT_C,x_R23_EXIT_C,0.0013617183523888792
21,69,x_R08_EXIT_C,x_R24_EXIT_C,0.006127732585749956
22,22,x_R08_EXIT_B,x_R08_EXIT_B,-2.172213093720206
22,23,x_R08_EXIT_B,x_R08_EXIT_A,4.429403575578918
22,24,x_R08_EXIT_B,x_R09_EXIT_C,0.0028000333620996328
22,25,x_R08_EXIT_B,x_R09_EXIT_B,0.006612844748788495
22,26,x_R08_EXIT_B,x_R09_EXIT_A,0.004331966508537121
22,28,x_R08_EXIT_B,x_R10_EXIT_B,0.000876606189350341
22,29,x_R08_EXIT_B,x_R10_EXIT_A,0.00030638662928749783
22,31,x_R08_EXIT_B,x_R11_EXIT_B,0.0009532028466722153
22,32,x_R08_EXIT_B,x_R11_EXIT_A,0.0003829832866093723
22,33,x_R08_EXIT_B,x_R12_EXIT_C,0.00068936991589687
22,34,x_R08_EXIT_B,x_R12_EXIT_B,0.002170238624119776
22,35,x_R08_EXIT_B,x_R12_EXIT_A,0.00045957994393124664
22,36,x_R08_EXIT_B,x_R13_EXIT_C,0.0009191598878624935
22,37,x_R08_EXIT_B,x_R13_EXIT_B,0.0028936514988263684
22,38,x_R08_EXIT_B,x_R13_EXIT_A,0.0006127732585749957
22,39,x_R08_EXIT_B,x_R14_EXIT_C,0.0007659665732187446
22,40,x_R08_EXIT_B,x_R14_EXIT_B,0.0006808591761944396
22,42,x_R08_EXIT_B,x_R15_EXIT_C,0.0007659665732187446
22,43,x_R08_EXIT_B,x_R15_EXIT_B,0.0011404391201256863
22,45,x_R08_EXIT_B,x_R16_EXIT_C,0.0015319331464374892
22,46,x_R08_EXIT_B,x_R16_EXIT_B,0.0022808782402513727
22,48,x_R08_EXIT_B,x_R17_EXIT_C,0.000842563230540619
22,49,x_R08_EXIT_B,x_R17_EXIT_B,0.00011063961613159644
22,50,x_R08_EXIT_B,x_R17_EXIT_A,0.00045957994393124675
22,51,x_R08_EXIT_B,x_R18_EXIT_C,0.0015319331464374892
22,52,x_R08_EXIT_B,x_R18_EXIT_B,0.0022808782402513727
22,54,x_R08_EXIT_B,x_R19_EXIT_C,0.0015319331464374892
22,55,x_R08_EXIT_B,x_R19_EXIT_B,0.0022808782402513727
22,57,x_R08_EXIT_B,x_R20_EXIT_C,0.0015319331464374892
22,58,x_R08_EXIT_B,x_R20_EXIT_B,0.0022808782402513727
22,60,x_R08_EXIT_B,x_R21_EXIT_C,0.0015319331464374892
22,61,x_R08_EXIT_B,x_R21_EXIT_B,0.0022808782402513727
22,63,x_R08_EXIT_B,x_R22_EXIT_C,0.0015319331464374892
22,64,x_R08_EXIT_B,x_R22_EXIT_B,0.0022808782402513727
22,66,x_R08_EXIT_B,x_R23_EXIT_C,0.0015319331464374892
22,67,x_R08_EXIT_B,x_R23_EXIT_B,0.0022808782402513727
22,69,x_R08_EXIT_B,x_R24_EXIT_C,0.006893699158968702
22,70,x_R08_EXIT_B,x_R24_EXIT_B,0.010263952081131176
23,23,x_R08_EXIT_A,x_R08_EXIT_A,-2.1608596202202723
23,24,x_R08_EXIT_A,x_R09_EXIT_C,0.0028000333620996328
23,25,x_R08_EXIT_A,x_R09_EXIT_B,0.004331966508537121
23,26,x_R08_EXIT_A,x_R09_EXIT_A,0.00945543180940028
23,28,x_R08_EXIT_A,x_R10_EXIT_B,0.00030638662928749783
23,29,x_R08_EXIT_A,x_R10_EXIT_A,0.001587252954503287
23,31,x_R08_EXIT_A,x_R11_EXIT_B,0.0003829832866093723
23,32,x_R08_EXIT_A,x_R11_EXIT_A,0.0016638496118251617
23,33,x_R08_EXIT_A,x_R12_EXIT_C,0.00068936991589687
23,34,x_R08_EXIT_A,x_R12_EXIT_B,0.00045957994393124664
23,35,x_R08_EXIT_A,x_R12_EXIT_A,0.004302178919578615
23,36,x_R08_EXIT_A,x_R13_EXIT_C,0.0009191598878624935
23,37,x_R08_EXIT_A,x_R13_EXIT_B,0.0006127732585749957
23,38,x_R08_EXIT_A,x_R13_EXIT_A,0.005736238559438153
23,39,x_R08_EXIT_A,x_R14_EXIT_C,0.0010723532025062423
23,41,x_R08_EXIT_A,x_R14_EXIT_A,0.002255346021144081
23,42,x_R08_EXIT_A,x_R15_EXIT_C,0.0010723532025062423
23,43,x_R08_EXIT_A,x_R15_EXIT_B,0.00030638662928749783
23,44,x_R08_EXIT_A,x_R15_EXIT_A,0.002255346021144081
23,45,x_R08_EXIT_A,x_R16_EXIT_C,0.0015319331464374892
23,47,x_R08_EXIT_A,x_R16_EXIT_A,0.005123465300863158
23,48,x_R08_EXIT_A,x_R17_EXIT_C,0.0003829832866093723
23,50,x_R08_EXIT_A,x_R17_EXIT_A,0.0012808663252157895
23,51,x_R08_EXIT_A,x_R18_EXIT_C,0.00275747966358748
23,52,x_R08_EXIT_A,x_R18_EXIT_B,0.0012255465171499913
23,53,x_R08_EXIT_A,x_R18_EXIT_A,0.003455360319186781
23,54,x_R08_EXIT_A,x_R19_EXIT_C,0.0030638662928749775
23,55,x_R08_EXIT_A,x_R19_EXIT_B,0.0015319331464374892
23,56,x_R08_EXIT_A,x_R19_EXIT_A,0.0035915321544256686
23,57,x_R08_EXIT_A,x_R20_EXIT_C,0.005787302997652736
23,58,x_R08_EXIT_A,x_R20_EXIT_B,0.004255369851215247
23,59,x_R08_EXIT_A,x_R20_EXIT_A,0.00021276849256076237
23,60,x_R08_EXIT_A,x_R21_EXIT_C,0.005787302997652736
23,61,x_R08_EXIT_A,x_R21_EXIT_B,0.004255369851215247
23,62,x_R08_EXIT_A,x_R21_EXIT_A,0.0007319236144090226
23,63,x_R08_EXIT_A,x_R22_EXIT_C,0.005787302997652736
23,64,x_R08_EXIT_A,x_R22_EXIT_B,0.004255369851215247
23,65,x_R08_EXIT_A,x_R22_EXIT_A,0.00021276849256076237
23,66,x_R08_EXIT_A,x_R23_EXIT_C,0.005787302997652736
23,67,x_R08_EXIT_A,x_R23_EXIT_B,0.004255369851215247
23,68,x_R08_EXIT_A,x_R23_EXIT_A,0.0007319236144090226
23,69,x_R08_EXIT_A,x_R24_EXIT_C,0.028991834796329483
23,70,x_R08_EXIT_A,x_R24_EXIT_B,0.022098135637360784
23,71,x_R08_EXIT_A,x_R24_EXIT_A,0.0009574582165234306
24,24,x_R09_EXIT_C,x_R09_EXIT_C,-2.1865330735855566
24,25,x_R09_EXIT_C,x_R09_EXIT_B,4.4313993440391375
24,26,x_R09_EXIT_C,x_R09_EXIT_A,4.4313993440391375
24,27,x_R09_EXIT_C,x_R10_EXIT_C,0.0009872458054819373
24,30,x_R09_EXIT_C,x_R11_EXIT_C,0.0009872458054819373
24,31,x_R09_EXIT_C,x_R11_EXIT_B,0.00015319331464374892
24,32,x_R09_EXIT_C,x_R11_EXIT_A,0.00015319331464374892
24,33,x_R09_EXIT_C,x_R12_EXIT_C,0.0034213173603770586
24,36,x_R09_EXIT_C,x_R13_EXIT_C,0.004561756480502745
24,39,x_R09_EXIT_C,x_R14_EXIT_C,0.0022808782402513727
24,42,x_R09_EXIT_C,x_R15_EXIT_C,0.0022808782402513727
24,45,x_R09_EXIT_C,x_R16_EXIT_C,0.004561756480502745
24,48,x_R09_EXIT_C,x_R17_EXIT_C,0.0011404391201256863
24,51,x_R09_EXIT_C,x_R18_EXIT_C,0.004561756480502745
24,54,x_R09_EXIT_C,x_R19_EXIT_C,0.004561756480502745
24,57,x_R09_EXIT_C,x_R20_EXIT_C,0.004561756480502745
24,60,x_R09_EXIT_C,x_R21_EXIT_C,0.004561756480502745
24,63,x_R09_EXIT_C,x_R22_EXIT_C,0.004561756480502745
24,66,x_R09_EXIT_C,x_R23_EXIT_C,0.004561756480502745
24,69,x_R09_EXIT_C,x_R24_EXIT_C,0.020527904162262352
25,25,x_R09_EXIT_B,x_R09_EXIT_B,-2.1764868790512946
25,26,x_R09_EXIT_B,x_R09_EXIT_A,4.434463210332013
25,28,x_R09_EXIT_B,x_R10_EXIT_B,0.001753212378700682
25,29,x_R09_EXIT_B,x_R10_EXIT_A,0.0006127732585749957
25,31,x_R09_EXIT_B,x_R11_EXIT_B,0.0019064056933444306
25,32,x_R09_EXIT_B,x_R11_EXIT_A,0.0007659665732187446
25,33,x_R09_EXIT_B,x_R12_EXIT_C,0.00137873983179374
25,34,x_R09_EXIT_B,x_R12_EXIT_B,0.004340477248239552
25,35,x_R09_EXIT_B,x_R12_EXIT_A,0.0009191598878624933
25,36,x_R09_EXIT_B,x_R13_EXIT_C,0.001838319775724987
25,37,x_R09_EXIT_B,x_R13_EXIT_B,0.005787302997652737
25,38,x_R09_EXIT_B,x_R13_EXIT_A,0.0012255465171499913
25,39,x_R09_EXIT_B,x_R14_EXIT_C,0.0015319331464374892
25,40,x_R09_EXIT_B,x_R14_EXIT_B,0.0013617183523888792
25,42,x_R09_EXIT_B,x_R15_EXIT_C,0.0015319331464374892
25,43,x_R09_EXIT_B,x_R15_EXIT_B,0.0022808782402513727
25,45,x_R09_EXIT_B,x_R16_EXIT_C,0.0030638662928749783
25,46,x_R09_EXIT_B,x_R16_EXIT_B,0.004561756480502745
25,48,x_R09_EXIT_B,x_R17_EXIT_C,0.001685126461081238
25,49,x_R09_EXIT_B,x_R17_EXIT_B,0.00022127923226319287
25,50,x_R09_EXIT_B,x_R17_EXIT_A,0.0009191598878624935
25,51,x_R09_EXIT_B,x_R18_EXIT_C,0.0030638662928749783
25,52,x_R09_EXIT_B,x_R18_EXIT_B,0.004561756480502745
25,54,x_R09_EXIT_B,x_R19_EXIT_C,0.0030638662928749783
25,55,x_R09_EXIT_B,x_R19_EXIT_B,0.004561756480502745
25,57,x_R09_EXIT_B,x_R20_EXIT_C,0.0030638662928749783
25,58,x_R09_EXIT_B,x_R20_EXIT_B,0.004561756480502745
25,60,x_R09_EXIT_B,x_R21_EXIT_C,0.0030638662928749783
25,61,x_R09_EXIT_B,x_R21_EXIT_B,0.004561756480502745
25,63,x_R09_EXIT_B,x_R22_EXIT_C,0.0030638662928749783
25,64,x_R09_EXIT_B,x_R22_EXIT_B,0.004561756480502745
25,66,x_R09_EXIT_B,x_R23_EXIT_C,0.0030638662928749783
25,67,x_R09_EXIT_B,x_R23_EXIT_B,0.004561756480502745
25,69,x_R09_EXIT_B,x_R24_EXIT_C,0.013787398317937403
25,70,x_R09_EXIT_B,x_R24_EXIT_B,0.020527904162262352
26,26,x_R09_EXIT_A,x_R09_EXIT_A,-2.163001465255902
26,28,x_R09_EXIT_A,x_R10_EXIT_B,0.0006127732585749957
26,29,x_R09_EXIT_A,x_R10_EXIT_A,0.003174505909006574
26,31,x_R09_EXIT_A,x_R11_EXIT_B,0.0007659665732187446
26,32,x_R09_EXIT_A,x_R11_EXIT_A,0.0033276992236503235
26,33,x_R09_EXIT_A,x_R12_EXIT_C,0.00137873983179374
26,34,x_R09_EXIT_A,x_R12_EXIT_B,0.0009191598878624933
26,35,x_R09_EXIT_A,x_R12_EXIT_A,0.00860435783915723
26,36,x_R09_EXIT_A,x_R13_EXIT_C,0.001838319775724987
26,37,x_R09_EXIT_A,x_R13_EXIT_B,0.0012255465171499913
26,38,x_R09_EXIT_A,x_R13_EXIT_A,0.011472477118876306
26,39,x_R09_EXIT_A,x_R14_EXIT_C,0.0021447064050124846
26,41,x_R09_EXIT_A,x_R14_EXIT_A,0.004510692042288162
26,42,x_R09_EXIT_A,x_R15_EXIT_C,0.0021447064050124846
26,43,x_R09_EXIT_A,x_R15_EXIT_B,0.0006127732585749957
26,44,x_R09_EXIT_A,x_R15_EXIT_A,0.004510692042288162
26,45,x_R09_EXIT_A,x_R16_EXIT_C,0.0030638662928749783
26,47,x_R09_EXIT_A,x_R16_EXIT_A,0.010246930601726316
26,48,x_R09_EXIT_A,x_R17_EXIT_C,0.0007659665732187446
26,50,x_R09_EXIT_A,x_R17_EXIT_A,0.002561732650431579
26,51,x_R09_EXIT_A,x_R18_EXIT_C,0.00551495932717496
26,52,x_R09_EXIT_A,x_R18_EXIT_B,0.0024510930342999827
26,53,x_R09_EXIT_A,x_R18_EXIT_A,0.006910720638373562
26,54,x_R09_EXIT_A,x_R19_EXIT_C,0.006127732585749955
26,55,x_R09_EXIT_A,x_R19_EXIT_B,0.0030638662928749783
26,56,x_R09_EXIT_A,x_R19_EXIT_A,0.007183064308851337
26,57,x_R09_EXIT_A,x_R20_EXIT_C,0.011574605995305472
26,58,x_R09_EXIT_A,x_R20_EXIT_B,0.008510739702430494
26,59,x_R09_EXIT_A,x_R20_EXIT_A,0.00042553698512152473
26,60,x_R09_EXIT_A,x_R21_EXIT_C,0.011574605995305472
26,61,x_R09_EXIT_A,x_R21_EXIT_B,0.008510739702430494
26,62,x_R09_EXIT_A,x_R21_EXIT_A,0.0014638472288180451
26,63,x_R09_EXIT_A,x_R22_EXIT_C,0.011574605995305472
26,64,x_R09_EXIT_A,x_R22_EXIT_B,0.008510739702430494
26,65,x_R09_EXIT_A,x_R22_EXIT_A,0.00042553698512152473
26,66,x_R09_EXIT_A,x_R23_EXIT_C,0.011574605995305472
26,67,x_R09_EXIT_A,x_R23_EXIT_B,0.008510739702430494
26,68,x_R09_EXIT_A,x_R23_EXIT_A,0.0014638472288180451
26,69,x_R09_EXIT_A,x_R24_EXIT_C,0.057983669592658965
26,70,x_R09_EXIT_A,x_R24_EXIT_B,0.04419627127472157
26,71,x_R09_EXIT_A,x_R24_EXIT_A,0.0019149164330468612
27,27,x_R10_EXIT_C,x_R10_EXIT_C,-2.191266640623802
27,28,x_R10_EXIT_C,x_R10_EXIT_B,4.425799277314939
27,29,x_R10_EXIT_C,x_R10_EXIT_A,4.425799277314939
