edge_id,source,target,edge_type,distance,capacity_units,effective_capacity_people,selected_load_people,utilization,utilization_percent,over_capacity,overload_ratio,congestion_cost,overload_cost
E257:F25--F26,F25,F26,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E268:F6--DOOR_12,F6,DOOR_12,door_to_hallway,1.5,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E270:F8.5--DOOR_12,F8.5,DOOR_12,door_to_hallway,1.5,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E273:G18--G19,G18,G19,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E274:G18--H18,G18,H18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E277:G21--H21,G21,H21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E278:G23--DOOR_31,G23,DOOR_31,door_to_hallway,0.5,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E280:H10--H9,H10,H9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E281:H10--I10,H10,I10,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E282:H12--H13,H12,H13,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E283:H12--I12,H12,I12,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E285:H13--H14,H13,H14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E286:H14--I14,H14,I14,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E288:H18--H19,H18,H19,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E289:H18--I18,H18,I18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E290:H19--H20,H19,H20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E292:H2--H3,H2,H3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E293:H2--I2,H2,I2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E294:H20--H21,H20,H21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E295:H20--I20,H20,I20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E296:H21--I21,H21,I21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E297:H23--DOOR_31,H23,DOOR_31,door_to_hallway,0.5,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E298:H23--I23,H23,I23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E302:H26--H27,H26,H27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E304:H27--I27,H27,I27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E306:H3--H4,H3,H4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E308:H4--I4,H4,I4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E310:H8--H9,H8,H9,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E311:H8--I8,H8,I8,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E313:I10--START_R09,I10,START_R09,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E314:I12--START_R14,I12,START_R14,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E318:I19--I20,I19,I20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E319:I19--J19,I19,J19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E320:I2--J2,I2,J2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E321:I2--START_R02,I2,START_R02,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E322:I20--I21,I20,I21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E323:I20--J20,I20,J20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E324:I21--J21,I21,J21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E328:I25--J25,I25,J25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E329:I25--START_R29,I25,START_R29,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E330:I27--J27,I27,J27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E331:I4--J4,I4,J4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E334:J19--J20,J19,J20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E335:J19--K19,J19,K19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E336:J2--J3,J2,J3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E337:J20--J21,J20,J21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E338:J20--K20,J20,K20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E339:J21--K21,J21,K21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E341:J25--J26,J25,J26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E342:J26--J27,J26,J27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E343:J3--J4,J3,J4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E350:K15--DOOR_24,K15,DOOR_24,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E356:K19--K20,K19,K20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E357:K19--L19,K19,L19,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E358:K20--K21,K20,K21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E359:K20--L20,K20,L20,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E360:K21--L21,K21,L21,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E363:K6--L6,K6,L6,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E366:K9--DOOR_18,K9,DOOR_18,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E368:L19--L20,L19,L20,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E369:L2--M2,L2,M2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E370:L2--START_R03,L2,START_R03,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E371:L20--DOOR_29,L20,DOOR_29,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E372:L20--L21,L20,L21,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E374:L25--L26,L25,L26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E375:L25--M25,L25,M25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E376:L26--L27,L26,L27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E377:L26--START_R30,L26,START_R30,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E378:L27--M27,L27,M27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E379:L4--M4,L4,M4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E380:L6--M6,L6,M6,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E381:M10.25--M11.25,M10.25,M11.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E382:M10.25--M9,M10.25,M9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E383:M10.25--N10.25,M10.25,N10.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E384:M11.25--M12.5,M11.25,M12.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E385:M11.25--N11.25,M11.25,N11.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E386:M12.5--M13.5,M12.5,M13.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E387:M12.5--N12.5,M12.5,N12.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E388:M13.5--M15,M13.5,M15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E389:M13.5--N13.5,M13.5,N13.5,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E390:M15--DOOR_24,M15,DOOR_24,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E391:M15--M16,M15,M16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E392:M15--N15,M15,N15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E393:M16--N16,M16,N16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E395:M2--M3,M2,M3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E399:M25--N25,M25,N25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E401:M27--N27,M27,N27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E403:M3--M4,M3,M4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E404:M6--N6,M6,N6,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E405:M8--M9,M8,M9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E406:M8--N8,M8,N8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E407:M9--DOOR_18,M9,DOOR_18,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E408:M9--N9,M9,N9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E409:N10.25--N11.25,N10.25,N11.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E410:N10.25--N9,N10.25,N9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E411:N10.25--O10.25,N10.25,O10.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E412:N11.25--N12.5,N11.25,N12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E413:N11.25--O11.25,N11.25,O11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E414:N12.5--N13.5,N12.5,N13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E415:N12.5--O12.5,N12.5,O12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E416:N13.5--N15,N13.5,N15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E417:N13.5--O13.5,N13.5,O13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E418:N15--N16,N15,N16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E419:N15--O15,N15,O15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E420:N16--O16,N16,O16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E422:N18--O18,N18,O18,navigation,0.5,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E424:N20--DOOR_29,N20,DOOR_29,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E429:N25--N26,N25,N26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E430:N26--N27,N26,N27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E431:N6--O6,N6,O6,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E432:N8--N9,N8,N9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E433:N8--O8,N8,O8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E434:N9--O9,N9,O9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E437:O10.25--P10.25,O10.25,P10.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E439:O11.25--P11.25,O11.25,P11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E441:O12.5--P12.5,O12.5,P12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E443:O13.5--P13.5,O13.5,P13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E445:O15--P15,O15,P15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E447:O18--P18,O18,P18,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E450:O22--O23,O22,O23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E451:O22--P22,O22,P22,navigation,0.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E455:O25--P25,O25,P25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E457:O27--P27,O27,P27,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E467:O8--P8,O8,P8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E468:O9--P9,O9,P9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E469:P10.25--P11.25,P10.25,P11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E470:P10.25--P9,P10.25,P9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E471:P10.25--Q10.25,P10.25,Q10.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E472:P11.25--P12.5,P11.25,P12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E473:P11.25--Q11.25,P11.25,Q11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E474:P12.5--P13.5,P12.5,P13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E475:P13.5--P15,P13.5,P15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E476:P13.5--Q13.5,P13.5,Q13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E477:P15--P16,P15,P16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E478:P15--Q15,P15,Q15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E480:P18--Q18,P18,Q18,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E481:P22--P23,P22,P23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E482:P22--Q22,P22,Q22,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E484:P25--P26,P25,P26,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E485:P26--DOOR_39,P26,DOOR_39,room_to_door,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E486:P26--P27,P26,P27,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E488:P8--P9,P8,P9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E489:P8--Q8,P8,Q8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E490:P9--Q9,P9,Q9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E491:Q10.25--Q11.25,Q10.25,Q11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E492:Q10.25--Q9,Q10.25,Q9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E493:Q10.25--R10.25,Q10.25,R10.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E494:Q11.25--R11.25,Q11.25,R11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E495:Q11.25--START_R12,Q11.25,START_R12,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E497:Q13.5--R13.5,Q13.5,R13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E499:Q15--R15,Q15,R15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E500:Q16--R16,Q16,R16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E502:Q2--Q3,Q2,Q3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E503:Q2--R2,Q2,R2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E509:Q3--Q4,Q3,Q4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E511:Q4--R4,Q4,R4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E513:Q8--Q9,Q8,Q9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E514:Q8--R8,Q8,R8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E515:Q9--R9,Q9,R9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E516:R10.25--R11.25,R10.25,R11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E517:R10.25--R9,R10.25,R9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E518:R10.25--S10.25,R10.25,S10.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E519:R11.25--R12.5,R11.25,R12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E520:R11.25--S11.25,R11.25,S11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E521:R12.5--R13.5,R12.5,R13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E522:R12.5--S12.5,R12.5,S12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E523:R13.5--R15,R13.5,R15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E524:R13.5--S13.5,R13.5,S13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E525:R15--R16,R15,R16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E526:R15--S15,R15,S15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E527:R16--S16,R16,S16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E529:R2--S2,R2,S2,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E530:R2--START_R04,R2,START_R04,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E537:R26--DOOR_39,R26,DOOR_39,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E538:R26--DOOR_41,R26,DOOR_41,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E541:R4--S4,R4,S4,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E543:R8--R9,R8,R9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E544:R8--S8,R8,S8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E545:R9--S9,R9,S9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E546:S10.25--S11.25,S10.25,S11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E547:S10.25--S9,S10.25,S9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E548:S10.25--T10.25,S10.25,T10.25,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E549:S11.25--S12.5,S11.25,S12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E550:S11.25--T11.25,S11.25,T11.25,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E551:S12.5--S13.5,S12.5,S13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E552:S12.5--T12.5,S12.5,T12.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E553:S13.5--S15,S13.5,S15,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E554:S13.5--T13.5,S13.5,T13.5,navigation,1.0,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E555:S15--S16,S15,S16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E556:S15--T15,S15,T15,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E557:S16--T16,S16,T16,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E561:S19--T19,S19,T19,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E562:S2--S3,S2,S3,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E566:S21--T21,S21,T21,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E567:S22--S23,S22,S23,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E568:S22--T22,S22,T22,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E570:S3--S4,S3,S4,navigation,1.5,3.0,30.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E571:S6--DOOR_10,S6,DOOR_10,door_to_hallway,1.5,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E573:S8--DOOR_10,S8,DOOR_10,door_to_hallway,1.0,1.0,10.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E574:S8--S9,S8,S9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E575:S8--T8,S8,T8,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E576:S9--T9,S9,T9,navigation,1.0,2.0,20.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E577:START_R01--C4,START_R01,C4,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E579:START_R02--I4,START_R02,I4,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E580:START_R02--J3,START_R02,J3,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E581:START_R03--L4,START_R03,L4,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E583:START_R04--R4,START_R04,R4,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E584:START_R04--S3,START_R04,S3,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E585:START_R05--U4,START_R05,U4,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E587:START_R06--AA4,START_R06,AA4,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E588:START_R06--AB3,START_R06,AB3,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E590:START_R07--AD3,START_R07,AD3,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E592:START_R07--AF3,START_R07,AF3,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E594:START_R08--D9,START_R08,D9,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E596:START_R09--I8,START_R09,I8,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E597:START_R10--AA8,START_R10,AA8,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E599:START_R10--Z9,START_R10,Z9,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E601:START_R11--AF9,START_R11,AF9,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E602:START_R12--P12.5,START_R12,P12.5,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E604:START_R12--R12.5,START_R12,R12.5,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E605:START_R13--C14,START_R13,C14,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E608:START_R14--I14,START_R14,I14,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E610:START_R15--Z14,START_R15,Z14,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E611:START_R16--AE14,START_R16,AE14,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E612:START_R16--AF13,START_R16,AF13,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E613:START_R20--EXIT_STAIRWELL,START_R20,EXIT_STAIRWELL,room_start,0.5,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E614:START_R24--Y19,START_R24,Y19,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E615:START_R24--Z20,START_R24,Z20,room_start,1.0,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
E616:START_R25--AE21,START_R25,AE21,room_start,1.25,4.0,40.0,0.0,0.0,0.0,False,0.0,0.0,0.0
