rank,energy,num_occurrences,valid_exactly_one_exit_per_room,constraint_violation_count,chain_break_fraction,selected_variable_count,selected_variables
604,12.387818390440641,1,False,5,0.027777777777777776,29,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_B | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A
605,12.390686971207925,1,False,5,0.0,25,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R07_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_A | x_R19_EXIT_C | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_A
606,12.406735418476293,1,False,5,0.013888888888888888,23,x_R02_EXIT_C | x_R03_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_B | x_R16_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_B | x_R19_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_C | x_R24_EXIT_A
607,12.411384073277612,1,False,5,0.041666666666666664,25,x_R01_EXIT_C | x_R02_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_C | x_R05_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_A | x_R19_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
608,12.419081741663627,1,False,5,0.041666666666666664,27,x_R01_EXIT_C | x_R02_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_B | x_R14_EXIT_A | x_R15_EXIT_A | x_R16_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_C | x_R20_EXIT_B | x_R21_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A
609,12.442865014033627,1,False,5,0.08333333333333333,27,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
610,12.446185244349522,1,False,5,0.05555555555555555,23,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R10_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_A | x_R22_EXIT_A | x_R24_EXIT_B
611,12.461459300146009,1,False,5,0.05555555555555555,23,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_B
612,12.46470567338233,1,False,5,0.041666666666666664,25,x_R01_EXIT_B | x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
613,12.475084764032728,1,False,5,0.08333333333333333,23,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_A | x_R09_EXIT_B | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_C
614,12.475773146409306,1,False,5,0.041666666666666664,27,x_R01_EXIT_B | x_R01_EXIT_C | x_R02_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_A | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_A | x_R23_EXIT_B
615,12.478999589107373,1,False,5,0.05555555555555555,27,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_A | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_C | x_R17_EXIT_A | x_R18_EXIT_A | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_A | x_R22_EXIT_B | x_R23_EXIT_C | x_R24_EXIT_A
616,12.4847387946867,1,False,5,0.013888888888888888,23,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_A | x_R19_EXIT_C | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_C
617,12.488210643096789,1,False,5,0.09722222222222222,29,x_R01_EXIT_C | x_R02_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_B | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
618,12.498803673933718,1,False,5,0.08333333333333333,27,x_R01_EXIT_C | x_R02_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
619,12.504728715916587,1,False,5,0.027777777777777776,29,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
620,12.553095047882287,1,False,5,0.013888888888888888,27,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_B | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_A | x_R23_EXIT_C | x_R24_EXIT_A
621,12.556267330727371,1,False,5,0.041666666666666664,25,x_R01_EXIT_A | x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_A | x_R03_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_B | x_R09_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_B | x_R20_EXIT_C | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A
622,12.559676515881627,1,False,5,0.041666666666666664,27,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_A | x_R23_EXIT_C | x_R24_EXIT_A
623,12.560305080964392,1,False,5,0.0,27,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_A | x_R14_EXIT_A | x_R15_EXIT_A | x_R16_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_C | x_R24_EXIT_A
624,12.560628937354359,1,False,5,0.06944444444444445,25,x_R01_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_B | x_R15_EXIT_B | x_R16_EXIT_B | x_R17_EXIT_B | x_R18_EXIT_A | x_R19_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A | x_R24_EXIT_B
625,12.577969675148587,1,False,5,0.041666666666666664,23,x_R01_EXIT_C | x_R02_EXIT_B | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_A | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_A | x_R16_EXIT_C | x_R18_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_B | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_A
626,12.578531740539598,1,False,5,0.08333333333333333,27,x_R01_EXIT_A | x_R02_EXIT_A | x_R02_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_A | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
627,12.581488074370014,1,False,5,0.05555555555555555,25,x_R01_EXIT_A | x_R02_EXIT_B | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_B | x_R13_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_A
628,12.581819432683476,1,False,5,0.041666666666666664,25,x_R01_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R08_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_C | x_R12_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_B | x_R20_EXIT_A | x_R21_EXIT_A | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_C
629,12.597388916064519,1,False,5,0.027777777777777776,23,x_R01_EXIT_A | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_B | x_R06_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_A | x_R15_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_C | x_R24_EXIT_A
630,12.601054239266979,1,False,5,0.05555555555555555,27,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_B | x_R11_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_A | x_R18_EXIT_C | x_R19_EXIT_A | x_R20_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_A
631,12.605235621442821,1,False,5,0.05555555555555555,27,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_B | x_R18_EXIT_A | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_A | x_R23_EXIT_A | x_R24_EXIT_A
632,12.61822609830654,1,False,5,0.013888888888888888,29,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_C | x_R06_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_C | x_R08_EXIT_A | x_R09_EXIT_C | x_R10_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_A | x_R14_EXIT_A | x_R15_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_A | x_R17_EXIT_A | x_R18_EXIT_C | x_R19_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_A
633,12.6272662522406,1,False,5,0.06944444444444445,23,x_R02_EXIT_A | x_R04_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_A | x_R13_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_C | x_R16_EXIT_A | x_R17_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_B | x_R24_EXIT_A
634,12.662697497584293,1,False,5,0.041666666666666664,27,x_R01_EXIT_B | x_R02_EXIT_A | x_R02_EXIT_C | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R07_EXIT_C | x_R08_EXIT_C | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_C | x_R12_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_C | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_A | x_R18_EXIT_C | x_R19_EXIT_A | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_C | x_R24_EXIT_A
635,12.666384330947508,1,False,5,0.05555555555555555,23,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_A | x_R05_EXIT_A | x_R06_EXIT_B | x_R08_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_B | x_R15_EXIT_A | x_R16_EXIT_B | x_R18_EXIT_C | x_R19_EXIT_C | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_A | x_R23_EXIT_C | x_R24_EXIT_A
636,12.668640576465876,1,False,5,0.05555555555555555,27,x_R01_EXIT_C | x_R02_EXIT_A | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_B | x_R08_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_B | x_R13_EXIT_A | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_B | x_R19_EXIT_C | x_R21_EXIT_A | x_R22_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_B | x_R24_EXIT_A
637,12.66958255320664,1,False,5,0.05555555555555555,27,x_R01_EXIT_A | x_R01_EXIT_B | x_R02_EXIT_B | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_A | x_R06_EXIT_B | x_R07_EXIT_A | x_R08_EXIT_B | x_R08_EXIT_C | x_R09_EXIT_B | x_R10_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_B | x_R16_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_A
638,12.671499777077289,1,False,5,0.05555555555555555,27,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_B | x_R05_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_C | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_A | x_R18_EXIT_A | x_R18_EXIT_B | x_R20_EXIT_C | x_R21_EXIT_C | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_A
639,12.672675081616545,1,False,5,0.09722222222222222,25,x_R01_EXIT_C | x_R02_EXIT_C | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_A | x_R12_EXIT_B | x_R13_EXIT_C | x_R14_EXIT_A | x_R15_EXIT_B | x_R16_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_A | x_R21_EXIT_A | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_A | x_R24_EXIT_C
640,12.678926803207059,1,False,5,0.041666666666666664,25,x_R01_EXIT_A | x_R03_EXIT_C | x_R04_EXIT_C | x_R05_EXIT_A | x_R05_EXIT_C | x_R06_EXIT_C | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_A | x_R10_EXIT_C | x_R11_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_A | x_R22_EXIT_A | x_R23_EXIT_B | x_R24_EXIT_B
641,12.685364909997178,1,False,5,0.05555555555555555,25,x_R01_EXIT_B | x_R02_EXIT_A | x_R03_EXIT_A | x_R04_EXIT_B | x_R05_EXIT_C | x_R06_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_A | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_A | x_R11_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_C | x_R14_EXIT_C | x_R15_EXIT_A | x_R17_EXIT_C | x_R18_EXIT_A | x_R18_EXIT_B | x_R19_EXIT_A | x_R20_EXIT_A | x_R20_EXIT_C | x_R21_EXIT_B | x_R22_EXIT_B | x_R23_EXIT_A
642,12.686785722964169,1,False,5,0.08333333333333333,25,x_R02_EXIT_C | x_R03_EXIT_B | x_R04_EXIT_A | x_R05_EXIT_B | x_R06_EXIT_B | x_R06_EXIT_C | x_R07_EXIT_A | x_R07_EXIT_B | x_R08_EXIT_B | x_R09_EXIT_C | x_R10_EXIT_B | x_R11_EXIT_A | x_R12_EXIT_C | x_R13_EXIT_C | x_R15_EXIT_A | x_R16_EXIT_C | x_R17_EXIT_B | x_R17_EXIT_C | x_R18_EXIT_C | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_A | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_B
643,12.700757689878841,1,False,5,0.05555555555555555,23,x_R01_EXIT_B | x_R02_EXIT_B | x_R03_EXIT_B | x_R04_EXIT_B | x_R05_EXIT_C | x_R07_EXIT_A | x_R08_EXIT_B | x_R09_EXIT_B | x_R10_EXIT_C | x_R11_EXIT_B | x_R12_EXIT_C | x_R13_EXIT_B | x_R14_EXIT_A | x_R14_EXIT_B | x_R15_EXIT_C | x_R17_EXIT_C | x_R18_EXIT_A | x_R19_EXIT_B | x_R20_EXIT_B | x_R21_EXIT_B | x_R22_EXIT_A | x_R24_EXIT_A | x_R24_EXIT_C
644,12.70183254934744,1,False,5,0.041666666666666664,25,x_R01_EXIT_A | x_R02_EXIT_B | x_R03_EXIT_C | x_R05_EXIT_A | x_R06_EXIT_A | x_R07_EXIT_A | x_R08_EXIT_C | x_R09_EXIT_A | x_R10_EXIT_A | x_R11_EXIT_A | x_R12_EXIT_A | x_R13_EXIT_A | x_R13_EXIT_B | x_R14_EXIT_A | x_R15_EXIT_A | x_R15_EXIT_C | x_R16_EXIT_C | x_R17_EXIT_B | x_R18_EXIT_B | x_R19_EXIT_C | x_R20_EXIT_A | x_R20_EXIT_C | x_R22_EXIT_C | x_R23_EXIT_A | x_R24_EXIT_A
