source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
L24,M24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M24,N24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M24,START_R30,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
N24,N25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R24,R25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R24,S24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S24,T24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S24,START_R31,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
T24,T25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V24,V25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V24,W24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W24,W25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W24,X24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X24,START_R32,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
X24,Y24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Y24,Y25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA24,AA25,navigation,0.5,2.0,20.0,0,0,0.0,0.0,False
AC24,AC25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC24,AD24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD24,AE24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD24,START_R33,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AE24,AE25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE24,AF24,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AF24,AF25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A25,A26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A25,B25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B25,B26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B25,START_R28,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R28,D25,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
E25,E26,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
G25,G26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R29,H26,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R29,I25,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
I25,I26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K25,K26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K25,L25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L25,L26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L25,START_R30,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R30,M26,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
N25,N26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R25,R26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R31,S26,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R31,T25,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
T25,T26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V25,V26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V25,W25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W25,START_R32,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
W25,W26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
START_R32,X26,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
Y25,Y26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AA25,AA26,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
START_R33,AD26,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
START_R33,AE25,room_start,1.0,4.0,40.0,0,0,0.0,0.0,False
AE25,AE26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE25,AF25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AF25,AF26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
A26,B26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
B26,C26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
G26,H26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
H26,I26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
K26,L26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
L26,M26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
M26,N26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
R26,S26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
S26,T26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V26,W26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W26,X26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X26,Y26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AC26,AD26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AD26,AE26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
AE26,AF26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
