source,target,edge_type,distance,capacity_units,effective_capacity_people,occupants_using_edge,rooms_using_edge,utilization_ratio,utilization_percent,is_congested
V10.25,V11.25,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V10.25,V9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V11.25,V12.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V12.5,V13.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V13.5,V15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V15,V16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V18,W18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V19,V20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V19,W19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V2,V3,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
V20,V21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V21,W21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V22,V23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V22,W22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V23,W23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V25,V26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
V26,V27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
V3,V4,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
V6,W6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
V8,V9,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
W18,X18,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
W19,W20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W19,X19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W20,W21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W21,X21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W22,W23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
W22,X22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
W23,X23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
W25,W26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W25,X25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W26,W27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
W27,X27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
W6,X6,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X10.5,X11.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X10.5,X9,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X11.5,X12.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X12.5,X13.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X13.5,X15,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X15,X16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X16,X17,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
X16,Y16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X17,X18,navigation,1.5,2.0,20.0,0,0,0.0,0.0,False
X19,X20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X19,Y19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X20,X21,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X22,X23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X22,Y22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X23,Y23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X25,Y25,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X27,Y27,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
X6,X7,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X7,X8,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
X8,X9,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Y16,Z16,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Y19,Z19,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Y21.5,Y22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Y21.5,Z21.5,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Y22,Y23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Y22,Z22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Y23,Z23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Y25,Y26,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Y26,Y27,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
Z10,Z9,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Z18,Z19,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
Z19,Z20,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
Z2,Z3,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
Z21.5,Z22,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Z22,Z23,navigation,1.0,2.0,20.0,0,0,0.0,0.0,False
Z3,Z4,navigation,1.5,3.0,30.0,0,0,0.0,0.0,False
Z8,Z9,navigation,1.0,3.0,30.0,0,0,0.0,0.0,False
